L,R_cdw,R_cdw_err,S_pi,S_pi_dq,S_pi_dq_err,S_pi_dq_imag,S_pi_err,S_pi_imag,V,acceptance,adaptive_guard,adaptive_rebuild_count,average_phase_imag,average_phase_real,average_sign,average_sign_err,beta_trial,boundary,burn,campaign,center_boundary,center_green_max_imag,center_green_norm,center_green_norm_first,configurations,delta,diagnostic_R_cdw_abs_diff_max,diagnostic_S_pi_abs_diff_max,diagnostic_boundary,diagnostic_comparisons,diagnostic_relative_frobenius_max,diagnostic_sign_mismatch_count,diagnostic_stride,dt,even_parity,first_eigenvalues,full_rebuild_count,ground_energy,guard,guard_threshold,guard_trigger_fraction,hs_fields,hs_scheme,interaction_bonds,kinetic_boundary_A,max_center_green_direct_relative_error,max_observable_imag,max_raw_phase_norm_deviation,max_sign_imag,measurements,method,min_update_denominator,mode,mu,multiprecision_fallback,multiprecision_fallback_count,negative_signs,observable_convention,odd_parity,output_dir,physical_slices,post_accept_rebuild_count,pre_decision_rebuild_count,proposal_attempt_count,raw_sign_imag,raw_sign_real,result_path,runtime_seconds,seed,sign_corrections,sign_recompute_stride,sign_recomputes,sign_stride,stabilization_interval,task_id,theta,trial_slices
18,1.0920165188544455,0.33587553042348034,0.5157526148942486,-0.04745776021264616,0.048678231696512426,,0.15604177682557935,,4,0.6308486368312757,False,0,,,-0.03,0.022012755472879172,8,0,500,stability,,,,10.870498607220563,,1,1.4033219031261979e-11,6.700369425960417e-16,0,30,1.7868386392243098e-13,0,100,0.1,,,0,,0,0.1,0,,0,,,,2.5468284131314957e-12,,1.0213113785800676e-05,3000,,inf,static_regression_projector,0,False,0,1545,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0007_s740002,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0007_s740002/result.json,1035.650165992,740002,0,20,150,20,10,7,18,80
18,1.6958948309300221,0.36149302992550303,-11.083138452824798,7.712698759802541,0.17357913289543325,,0.235688216817857,,4,0.6305429012345679,False,0,,,0.002,0.016285399406882374,8,0,500,stability,,,,15.031299106246335,,1,1.8751666885918894e-13,4.544975507059235e-16,0,30,8.42299242958862e-12,0,100,0.1,,,0,,0,0.1,0,,0,,,,1.846707562699115e-10,,1.4537263149760056e-05,3000,,inf,static_regression_projector,0,False,0,1497,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0008_s740003,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0008_s740003/result.json,1035.261874823,740003,0,20,150,20,10,8,18,80
18,1.9898689449041296,1.218314943417649,1.2535154354505194,-1.2408160015104461,0.1078792201835984,,0.29400257300078825,,4,0.6308472222222222,False,0,,,-0.0026666666666666666,0.01119634895323913,8,0,500,stability,,,,10.99595772043652,,1,7.327471962526033e-15,2.3592239273284576e-16,0,30,4.973854479868514e-13,0,100,0.1,,,0,,0,0.1,0,,0,,,,5.683099326458747e-11,,1.350850522718071e-05,3000,,inf,static_regression_projector,0,False,0,1504,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0009_s740004,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0009_s740004/result.json,734.196747447,740004,0,20,150,20,10,9,18,80
18,2.069974299704998,8.963822594314717,0.3368012320087158,-0.3603686623583062,0.07874844150899746,,0.09729692479616277,,4,0.630783153292181,False,0,,,-0.005333333333333333,0.022150996967781535,8,0,500,stability,,,,29.3787115838747,,1,3.920419544556353e-12,2.502338614096544e-16,0,30,1.3951064626517025e-12,0,100,0.1,,,0,,0,0.1,0,,0,,,,1.060754916597671e-09,,0.0004504152105607477,3000,,inf,static_regression_projector,0,False,0,1508,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0010_s740005,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0010_s740005/result.json,786.754761459,740005,0,20,150,20,10,10,18,80
18,-1.1350218439301232,0.6848633097172131,0.04517377931490039,0.09644700561019108,0.029527202112130887,,0.028438136657844677,,4,0.6309162551440329,False,0,,,0.01,0.02414366721661535,8,0,500,stability,,,,16.93868304624781,,1,1.2034817586936697e-12,1.3114509478384662e-15,0,30,3.1744217000814757e-13,0,100,0.1,,,0,,0,0.1,0,,0,,,,2.2774987983745472e-10,,7.239470660027711e-05,3000,,inf,static_regression_projector,0,False,0,1485,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0011_s740006,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0011_s740006/result.json,645.956515236,740006,0,20,150,20,10,11,18,80
18,1.5398654077567926,0.4587632042435844,0.9075934183628451,-0.48997829088183875,0.03867032258648737,,0.09929351336612148,,4,0.6308771347736626,False,0,,,0.01,0.020534228161267598,8,0,500,stability,,,,16.236907453252137,,1,1.3677947663381929e-13,5.204170427930421e-16,0,30,1.076466908884459e-12,0,100,0.1,,,0,,0,0.1,0,,0,,,,2.4657790281799735e-11,,0.023253574187914548,3000,,inf,static_regression_projector,0,False,0,1485,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0012_s740001,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0012_s740001/result.json,804.030471698,740001,2,20,150,20,20,12,18,80
18,1.092016518861899,0.3358755304224694,0.5157526148943324,-0.04745776021649812,0.04867823169876912,,0.15604177682559933,,4,0.6308486368312757,False,0,,,-0.03,0.022012755472879172,8,0,500,stability,,,,10.870498607220567,,1,1.4946266446713707e-11,6.368603561179853e-16,0,30,3.66954915462052e-13,0,100,0.1,,,0,,0,0.1,0,,0,,,,6.408156204167383e-11,,0.00728509956807524,3000,,inf,static_regression_projector,0,False,0,1545,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0013_s740002,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0013_s740002/result.json,557.083728829,740002,0,20,150,20,20,13,18,80
18,1.69589483097276,0.36149302992597876,-11.083138452761085,7.712698760231871,0.17357913290429197,,0.2356882168165471,,4,0.6305429012345679,False,0,,,0.002,0.016285399406882374,8,0,500,stability,,,,15.031299106246978,,1,2.6290081223123707e-13,1.6930901125533637e-15,0,30,2.876278987050345e-11,0,100,0.1,,,0,,0,0.1,0,,0,,,,9.150947527556139e-10,,0.008525190321070764,3000,,inf,static_regression_projector,0,False,0,1497,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0014_s740003,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0014_s740003/result.json,907.940145323,740003,0,20,150,20,20,14,18,80
18,1.9898689449075622,1.2183149434196952,1.2535154354518814,-1.2408160015160972,0.10787922018356365,,0.29400257300066934,,4,0.6308472222222222,False,0,,,-0.0026666666666666666,0.01119634895323913,8,0,500,stability,,,,10.995957720436506,,1,1.7408297026122455e-13,8.257283745649602e-16,0,30,5.29712145213105e-12,0,100,0.1,,,0,,0,0.1,0,,0,,,,1.6088633675555608e-10,,0.003783297003456658,3000,,inf,static_regression_projector,0,False,0,1504,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0015_s740004,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0015_s740004/result.json,555.630812455,740004,0,20,150,20,20,15,18,80
18,2.0699742997039827,8.963822594606443,0.3368012320087567,-0.36036866235800813,0.07874844150901654,,0.09729692479614176,,4,0.630783153292181,False,0,,,-0.005333333333333333,0.022150996967781535,8,0,500,stability,,,,29.378711583876026,,1,6.397904428467882e-11,4.129075553693795e-15,0,30,1.6612830315225539e-12,0,100,0.1,,,0,,0,0.1,0,,0,,,,7.722157227819158e-10,,0.02429407028832073,3000,,inf,static_regression_projector,0,False,0,1508,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0016_s740005,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0016_s740005/result.json,667.219736106,740005,1,20,150,20,20,16,18,80
18,-1.135021843878874,0.6848633097301215,0.04517377931481976,0.0964470056077038,0.029527202112765254,,0.028438136657842353,,4,0.6309162551440329,False,0,,,0.01,0.02414366721661535,8,0,500,stability,,,,16.93868304624783,,1,4.2732484217822275e-13,2.3377133562263452e-14,0,30,7.655962230321924e-13,0,100,0.1,,,0,,0,0.1,0,,0,,,,2.877453295980603e-10,,0.005909985216195635,3000,,inf,static_regression_projector,0,False,0,1485,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0017_s740006,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0017_s740006/result.json,923.03990124,740006,1,20,150,20,20,17,18,80
10,0.9435756279822131,0.2242094288287525,0.15240775250119223,0.008599511725522075,0.02795667641319012,,0.06878052688434864,,4,0.6280075833333333,False,0,,,0.13733333333333334,0.017574569612824758,8,0,500,stability,,,,6.81198152070297,,1,9.325873406851315e-15,3.2751579226442118e-15,0,30,3.043565363238507e-14,0,100,0.1,,,0,,0,0.1,0,,0,,,,1.3326144070589629e-12,,4.1249464795771545e-06,3000,,inf,static_regression_projector,0,False,0,1294,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0018_s740007,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0018_s740007/result.json,156.667650247,740007,0,20,150,20,10,18,10,80
10,0.8574032937001186,0.2805706302174679,0.16514629425788735,0.023549317618805764,0.023916383031545176,,0.06712648200636165,,4,0.6279763333333334,False,0,,,0.142,0.016817562527213184,8,0,500,stability,,,,9.381947328351517,,1,8.43769498715119e-15,2.914335439641036e-15,0,30,5.0894661780312794e-14,0,100,0.1,,,0,,0,0.1,0,,0,,,,2.685119851051862e-12,,3.0276941343919653e-06,3000,,inf,static_regression_projector,0,False,0,1287,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0019_s740008,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0019_s740008/result.json,111.344137231,740008,0,20,150,20,10,19,10,80
10,0.805488786001718,0.9715254555451823,0.25864952450496925,0.05031023301153995,0.03269879007644924,,0.35044270966345753,,4,0.6278981666666666,False,0,,,0.14933333333333335,0.019978936276409766,8,0,500,stability,,,,9.46163947283758,,1,1.2612133559741778e-13,1.8318679906315083e-15,0,30,1.0658662767396451e-13,0,100,0.1,,,0,,0,0.1,0,,0,,,,7.039164471323373e-12,,4.145357967369166e-06,3000,,inf,static_regression_projector,0,False,0,1276,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0020_s740009,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0020_s740009/result.json,110.84393919,740009,0,20,150,20,10,20,10,80
10,0.8322626381340333,0.18228283592105624,0.14938149275107057,0.025056857505664595,0.016884100150070518,,0.05978759744025406,,4,0.628134,False,0,,,0.13333333333333333,0.02117043066408721,8,0,500,stability,,,,7.036712847137063,,1,5.023759186428833e-15,3.885780586188048e-16,0,30,3.0712400886325805e-14,0,100,0.1,,,0,,0,0.1,0,,0,,,,2.708153634767711e-12,,3.9608102984422033e-05,3000,,inf,static_regression_projector,0,False,0,1300,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0021_s740010,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0021_s740010/result.json,137.390925931,740010,0,20,150,20,10,21,10,80
10,0.5359185352357593,0.7007645975723795,0.08285815100951112,0.03845293208815057,0.02985105935882635,,0.08689232529717016,,4,0.6278234166666666,False,0,,,0.16866666666666666,0.021046132850106328,8,0,500,stability,,,,7.332258041712905,,1,1.5543122344752192e-15,6.38378239159465e-16,0,30,1.892239647110212e-14,0,100,0.1,,,0,,0,0.1,0,,0,,,,3.270966695626104e-10,,9.408771404026404e-08,3000,,inf,static_regression_projector,0,False,0,1247,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0022_s740011,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0022_s740011/result.json,130.717559561,740011,0,20,150,20,10,22,10,80
10,0.3328280887506261,0.31503678869091967,0.05890405859460355,0.03929913335290676,0.026988912470608396,,0.11746943712402033,,4,0.6279019166666666,False,0,,,0.118,0.012435564918965329,8,0,500,stability,,,,7.27643960464542,,1,1.5543122344752192e-15,1.6653345369377348e-16,0,30,2.2857080345510684e-14,0,100,0.1,,,0,,0,0.1,0,,0,,,,2.8732358297482126e-12,,5.96260721741487e-07,3000,,inf,static_regression_projector,0,False,0,1323,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0023_s740012,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0023_s740012/result.json,136.419294048,740012,0,20,150,20,10,23,10,80
10,0.9435756279822131,0.2242094288287525,0.15240775250119223,0.008599511725522075,0.02795667641319012,,0.06878052688434864,,4,0.6280075833333333,True,146982,,,0.13733333333333334,0.017574569612824758,8,0,500,stability,,,,6.81198152070297,,1,9.325873406851315e-15,3.2751579226442118e-15,0,30,3.043565363238507e-14,0,100,0.1,,,146982,,1,0.1,0.020233,,0,,,,1.3326144070589629e-12,,1.0606190836409686e-06,3000,,7.895660412149397e-07,static_regression_projector,0,False,0,1294,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0024_s740007,200,5351,141631,7000000,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0024_s740007/result.json,4762.895507031,740007,0,20,150,20,10,24,10,80
10,0.8574032937001186,0.2805706302174679,0.16514629425788735,0.023549317618805764,0.023916383031545176,,0.06712648200636165,,4,0.6279763333333334,True,148626,,,0.142,0.016817562527213184,8,0,500,stability,,,,9.381947328351517,,1,8.43769498715119e-15,2.914335439641036e-15,0,30,5.0894661780312794e-14,0,100,0.1,,,148626,,1,0.1,0.020428857142857144,,0,,,,2.685119851051862e-12,,2.9159233822630535e-06,3000,,1.5610931214382617e-07,static_regression_projector,0,False,0,1287,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0025_s740008,200,5624,143002,7000000,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0025_s740008/result.json,4827.048174452,740008,0,20,150,20,10,25,10,80
10,0.805488786001718,0.9715254555451823,0.25864952450496925,0.05031023301153995,0.03269879007644924,,0.35044270966345753,,4,0.6278981666666666,True,147145,,,0.14933333333333335,0.019978936276409766,8,0,500,stability,,,,9.46163947283758,,1,1.2612133559741778e-13,1.8318679906315083e-15,0,30,1.0658662767396451e-13,0,100,0.1,,,147145,,1,0.1,0.02023485714285714,,0,,,,7.039164471323373e-12,,4.222705452959587e-06,3000,,5.90787958554273e-08,static_regression_projector,0,False,0,1276,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0026_s740009,200,5501,141644,7000000,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0026_s740009/result.json,5428.778290393,740009,0,20,150,20,10,26,10,80
10,0.8322626381340333,0.18228283592105624,0.14938149275107057,0.025056857505664595,0.016884100150070518,,0.05978759744025406,,4,0.628134,True,148138,,,0.13333333333333333,0.02117043066408721,8,0,500,stability,,,,7.036712847137063,,1,5.023759186428833e-15,3.885780586188048e-16,0,30,3.0712400886325805e-14,0,100,0.1,,,148138,,1,0.1,0.020365,,0,,,,2.708153634767711e-12,,8.454329134494371e-05,3000,,7.832947936936563e-07,static_regression_projector,0,False,0,1300,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0027_s740010,200,5583,142555,7000000,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0027_s740010/result.json,4606.567841325,740010,0,20,150,20,10,27,10,80
10,0.5359185352357593,0.7007645975723795,0.08285815100951112,0.03845293208815057,0.02985105935882635,,0.08689232529717016,,4,0.6278234166666666,True,146957,,,0.16866666666666666,0.021046132850106328,8,0,500,stability,,,,7.332258041712905,,1,1.5543122344752192e-15,6.38378239159465e-16,0,30,1.892239647110212e-14,0,100,0.1,,,146957,,1,0.1,0.020187,,0,,,,3.270966695626104e-10,,7.159680742295088e-07,3000,,7.077058398197167e-07,static_regression_projector,0,False,0,1247,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0028_s740011,200,5648,141309,7000000,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0028_s740011/result.json,4819.746040723,740011,0,20,150,20,10,28,10,80
10,0.3328280887506261,0.31503678869091967,0.05890405859460355,0.03929913335290676,0.026988912470608396,,0.11746943712402033,,4,0.6279019166666666,True,148891,,,0.118,0.012435564918965329,8,0,500,stability,,,,7.27643960464542,,1,1.5543122344752192e-15,1.6653345369377348e-16,0,30,2.2857080345510684e-14,0,100,0.1,,,148891,,1,0.1,0.020449714285714286,,0,,,,2.8732358297482126e-12,,4.550563608695365e-07,3000,,2.5303276462995683e-07,static_regression_projector,0,False,0,1323,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0029_s740012,200,5743,143148,7000000,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0029_s740012/result.json,5907.120388037,740012,0,20,150,20,10,29,10,80
10,0.936876783135668,0.12634677504568828,0.23382151248023214,0.014759566039835794,0.017941414480558783,,0.044711777413537324,,6,0.5602316666666667,False,0,,,0.17066666666666666,0.01560954444042374,8,0,500,stability,,,,6.742695527800682,,1,2.3092638912203256e-13,1.609823385706477e-15,0,30,4.8643500321199917e-14,0,100,0.1,,,0,,0,0.1,0,,0,,,,2.516541284677967e-12,,3.781496751380069e-05,3000,,inf,static_regression_projector,0,False,0,1244,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0030_s740013,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0030_s740013/result.json,138.973201818,740013,0,20,150,20,10,30,10,80
10,0.9136718438789777,0.08763472298669017,0.14582753633877188,0.012589022323797544,0.03460926267295712,,0.0843359904878615,,6,0.56058925,False,0,,,0.15466666666666667,0.018261261846064372,8,0,500,stability,,,,10.731217924682042,,1,7.438494264988549e-15,4.440892098500626e-16,0,30,3.817661894960516e-13,0,100,0.1,,,0,,0,0.1,0,,0,,,,4.750854397265603e-12,,3.9609904884673613e-05,3000,,inf,static_regression_projector,0,False,0,1268,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0031_s740014,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0031_s740014/result.json,159.131917735,740014,1,20,150,20,10,31,10,80
10,0.9747902717558634,0.1184100056572309,0.21056832192479585,0.005308370172547976,0.02293798876085651,,0.0963044040878661,,6,0.5602930833333334,False,0,,,0.11666666666666667,0.018350072103368708,8,0,500,stability,,,,7.673375044967124,,1,6.80566714095221e-14,6.161737786669619e-15,0,30,2.5222852788845496e-13,0,100,0.1,,,0,,0,0.1,0,,0,,,,2.59677483271225e-12,,6.426984986788342e-06,3000,,inf,static_regression_projector,0,False,0,1325,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0032_s740015,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0032_s740015/result.json,153.580259252,740015,1,20,150,20,10,32,10,80
10,0.8950808659173969,0.2220546316838422,0.14944364326243387,0.015679497645244005,0.04200442531351071,,0.05622516000045523,,6,0.560705,False,0,,,0.166,0.022550268731947317,8,0,500,stability,,,,12.844756076887919,,1,1.0436096431476471e-14,1.1657341758564144e-15,0,30,4.957921510658127e-14,0,100,0.1,,,0,,0,0.1,0,,0,,,,7.925113698756803e-12,,1.86876248065613e-05,3000,,inf,static_regression_projector,0,False,0,1251,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0033_s740016,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0033_s740016/result.json,168.07572196,740016,0,20,150,20,10,33,10,80
10,0.8446392366430667,0.15285933323406248,0.18398687938419533,0.028584342028788602,0.04084516436586209,,0.11890964609930596,,6,0.5604855,False,0,,,0.126,0.012061247207918686,8,0,500,stability,,,,7.896755571188425,,1,2.255973186038318e-13,2.0816681711721685e-15,0,30,5.142868521679819e-13,0,100,0.1,,,0,,0,0.1,0,,0,,,,3.6050066150023137e-12,,0.0003013112945556326,3000,,inf,static_regression_projector,0,False,0,1311,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0034_s740017,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0034_s740017/result.json,174.220624742,740017,1,20,150,20,10,34,10,80
10,0.9177562436897524,0.18157939534124015,0.14171458885432003,0.011655140111341625,0.012306568783415399,,0.05933653446335155,,6,0.5604114166666667,False,0,,,0.15266666666666667,0.017791622802158055,8,0,500,stability,,,,14.60230943965339,,1,2.55351295663786e-14,6.38378239159465e-16,0,30,4.6565682698974e-13,0,100,0.1,,,0,,0,0.1,0,,0,,,,1.2030984149872043e-11,,2.772780729551268e-06,3000,,inf,static_regression_projector,0,False,0,1271,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/stability/task_0035_s740018,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/stability/task_0035_s740018/result.json,165.853913887,740018,0,20,150,20,10,35,10,80
10,0.6024612647259473,0.011678993728519852,0.09305724828985541,0.03699386079323262,0.0004651897497448954,,0.0016717105226857717,,3.6,0.6505880555555555,False,0,,,1,0,8,1,500,known_physics,,,,6.489823376034755,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,5.360252640435331e-14,,3.182568125118019e-09,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/known_physics/task_0000_s750001,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/known_physics/task_0000_s750001/result.json,124.335416672,750001,0,20,150,20,10,0,10,80
10,0.6074694980654202,0.00962567388589807,0.0940021349139189,0.036898705200682676,0.0004524459857611073,,0.001309153750080611,,3.6,0.6512762962962962,False,0,,,1,0,8,1,500,known_physics,,,,12.054522241449103,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,9.02147979427052e-14,,2.8744129172242226e-09,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/known_physics/task_0001_s750002,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/known_physics/task_0001_s750002/result.json,164.299728675,750002,0,20,150,20,10,1,10,80
10,0.6045570715738737,0.010922570429575272,0.09304227029989277,0.036792907834804794,0.00048660106187748016,,0.0013629380347648303,,3.6,0.6519993518518519,False,0,,,1,0,8,1,500,known_physics,,,,8.7717922181991,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,2.171604960714531e-14,,7.164011464761661e-09,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/known_physics/task_0002_s750003,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/known_physics/task_0002_s750003/result.json,156.120595523,750003,0,20,150,20,10,2,10,80
10,0.6094769863317898,0.008542055550014662,0.09346109875281645,0.036498709945692084,0.0003946938319840705,,0.001100046403846825,,3.6,0.6500333333333334,False,0,,,1,0,8,1,500,known_physics,,,,7.053278259024455,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,6.215990692604398e-14,,7.400758356294592e-09,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/known_physics/task_0003_s750004,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/known_physics/task_0003_s750004/result.json,173.211516912,750004,0,20,150,20,10,3,10,80
10,0.6427230097970724,0.010368662139981666,0.10057884727349849,0.035934507831955474,0.0004298354362042295,,0.0015775121670360932,,3.8,0.6303049074074074,False,0,,,1,0,8,1,500,known_physics,,,,9.016534855921952,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,2.4587815570290398e-14,,2.3016237582727587e-08,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/known_physics/task_0004_s750005,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/known_physics/task_0004_s750005/result.json,149.700346783,750005,0,20,150,20,10,4,10,80
10,0.6204795916730885,0.01143642121172278,0.09662749085178353,0.03667210478367378,0.00048589948148374505,,0.0016880819580453676,,3.8,0.6312038888888889,False,0,,,1,0,8,1,500,known_physics,,,,6.506998961047634,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,2.645858351340172e-14,,1.0077927570304131e-08,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/known_physics/task_0005_s750006,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/known_physics/task_0005_s750006/result.json,156.894001859,750006,0,20,150,20,10,5,10,80
10,0.6390310724653983,0.008125133322006485,0.0992884187582932,0.03584003403578753,0.0003428121916864755,,0.0014266591922028986,,3.8,0.6299061111111112,False,0,,,1,0,8,1,500,known_physics,,,,15.753299764877513,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,1.5907920298523673e-14,,9.952324051813134e-09,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/known_physics/task_0006_s750007,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/known_physics/task_0006_s750007/result.json,152.640066897,750007,0,20,150,20,10,6,10,80
10,0.6436272081946883,0.014764994776903656,0.09968425909726744,0.03552475771353723,0.0006636738540942812,,0.002255002610293819,,3.8,0.6297845370370371,False,0,,,1,0,8,1,500,known_physics,,,,13.086828870249187,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,8.718192471183142e-15,,2.7106337376298603e-09,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/known_physics/task_0007_s750008,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/known_physics/task_0007_s750008/result.json,159.421276025,750008,0,20,150,20,10,7,10,80
